sent1,sent2,is_duplicate
La pochette ne tient pas bien le téléphone portable.,"Bonne caméra de surveillance, qualité graphique vraiment bonne, vision nocturne de qualité, bon service après vente. En revanche pour faire babyphone, il vous faudra un abonnement au cloud pour déverrouiller toutes les fonctions. Je recommande",0
Très déçu par cette boîte. Car les emplacements pour les montres sont beaucoup trop petits. Ne m’a été d’aucune utilité donc. Article renvoyé.,"Très bon produit dans l'ensemble, très pratique mais quelque difficultés pour voir clairement le pointeur laser sur les extérieurs en plein jour",0
Très bon produit conforme les meilleurs antivol sur le marché,"Satisfait de mon choix, pierre de très bonne qualité double face pour donner le meilleur résultat !<!<!< Surfaces impeccables pour bien aiguiser les couteaux, il faut juste avoir la bonne technique, en reste cette pierre mérite 5 étoiles !",1
"Je trouve dommage que le pantalon ne soit pas comme sur la photo. Il n'a pas de plis aux jambes. En plus il est décrit comme un vêtement d'hiver, mais il n'est pas du tout epais. Sinon, c joli","Reçu très rapidement, bonne qualité. Après j ai pas trop aimé l histoire, mais c est juste question de goût",0
étant donner qu'il faut un microscope électronique pour lire le mode d'emploi ce pourrai-t-il que je puisse le trouver écris un peu plus gros???? merci,"Très contente de mon achat. Ces coussinets absorbants sont super, ils absorbent très bien les surplus de lait. À voir sur le long terme, s'ils tiennent au lavage. Deux points négatifs : - il n'y a pas assez de paires dans le lot pour faire une semaine complète, très dommage... - le diamètre (environ 10cm) est trop important quand on taille petit en soutien-gorge...",1
je le déconseille. il est de mauvaise qualité et sent très mauvais. Impossible de l'utiliser. la mauvaise odeur s'imprègne dans les affaires que nous mettons à l'intérieur. Je l'ai jeté !,"J'ai installé ces produits dans différentes pièces de ma maison où il y a beaucoup de mouches. Le produit pue mais aucune mouche ne reste collé dessus, 3 semaines après la mise en place ! Les mouches sont toujours là.",1
Le prix est bon mais la couleur rouge ne s affiche il ni a que le vert à éviter je ne le retourne même pas car sa me gonfle,"Après seulement une petite semaine d'utilisation ou une vingtaine d'heure, en plus utilisation peu intensive la carte a subitement décider de ne plus fonctionner. Ayant retrouver plusieurs commentaires présentant le même problème le défaut doit donc être récurrent je déconseille vivement d'acheter cette carte sur amazon.",1
"Montre reçue dans un joli étui, conforme aux attentes.","Petit jeu sympa, bien se mettre sur un sol plat pour y jouer.",1
"Le sac est plutôt volumineux et assez grossier finalement. Quelques poches à l'intérieur, voilà tout. Mais surtout, il faut acheter une batterie autonome soi-même car elle n'est pas fournie ! Et cela n'est précisé nulle part. Du coup, je trouve que c'est trop cher pour ce que c'est.",peu garnit par rapports aux photos,1
"Bonjour, Je suis très déçut par le service de livraison par cet compagnie tnt france express . Se matin 7h30 j était lever et j'ai observer le livreur ,il n'ai même pas sorti du camion a fait le tour de la court avec le camion sans même regarder si il y avait quelqu'un et reparti aussitôt même pas un avis de passage . A multiple reprise très mécontent par se service de livraison qui est tnt france express . A chaque fois que c'est eux j'ai se souci , j'ai jamais rien dit jusque la mais trop abusé de ma gentillesse . Sinon service amazon au top j'adore se site car ils fond vraiment leur travail et en plus rapide merci a vous . J attend mon colis ont véra si le tnt va repassé.",beau livre sympa et intéressant à parcourir,0
Défaut sur le produit : L'option marteau emet du son mais ne fait pas son travail. (Pas de trou) Pouvez vous me donner une réponse. Merci,"Je ne sais pas qui a conçu ce produit, mais on ne peut pas dire qu'il brille par son intelligence : si on utilise ce type de produit c'est que la voiture ne démarre pas car la batterie n'est pas suffisamment forte pour cela. Le Genius doit être chargé pour sa première utilisation. On peut s'attendre normalement à pouvoir le brancher sur une prise de courant, et bien NON, il est livré avec un adaptateur pour prise allume-cigare que vous devez brancher sur la prise de la voiture dont la batterie ne fonctionne plus !!! Je retourne donc ce produit que je n'ai malheureusement pas pu tester car non chargé !",1
Livré en retard. Juste après ma compétition. Pas de remboursement possible....,Très bon livre et méthode. Il faut bien lire la préface avant de pouvoir l'utiliser en classe.top +++ ++++ +++,0
malgré ce qui est annoncé le colis n'a pas été livré,"Ces couteaux sont de bonne facture pour un prix très abordable. Livrés dans un joli coffret à fermeture magnétique. Attention, il n'y a pas de bloc pour les ranger ni de cache lame. Si ce commentaire vous a aidé merci de cliquer sur ""utile"" ;-)",0
"l'article est bien conforme au descriptif, il est bien protéger. Mais j'ai enlever 1 étoile car la photo qu'ils mettent dans le cadre a été dure a enlever",Conforme au descriptif,1
"Le site n'est pas fiable. Cela fait 2 mois que j'ai passé ma commande et je n'ai toujours rien reçu, si vous n'êtes pas capable d'honorer les commandes Amazon devrait vérifier si le site est honnête. Je veux un remboursement.",A la recherche d'un thermomètre pour faire des thés parfait pour pas trop chère. Un excellent rapport/qualité prix mais une finition qui laisse un peu désirer sur la fermeture de l'étui. En tout cas fait ce pourquoi il est fait.,0
"C'est très vite abîmé, très déçu","Piles achetées mi janvier, et vides, 3 mois plus tard. Sachant que les piles précédentes avaient fonctionné pendant 1 an... Très déçue",1
"Vraiment pas top , le barillet ou on met les billes n’arrete pas de sauter du coup les billes volent en l’air",Le produit reçu comporte une ance en plastique et non en fer comme indiqué sur la photo ! ce n'est pas du tout pareil en termes de solidité...la photo est donc non conforme au produit.,1
article non reçu. merci chronopost.. reparti illico ..on me propose de refaire une autre commande. !!!! vais aller voir ailleurs,J'ai perdu la notice de cette montre .Est-ce qu'une personne pourrait me l'envoyer ou de ma renseigner ou je pourrais en avoir une .Merci .Josiane,1
Housse un peu simple mais c'est moi qui est mal choisie donc je ne peu m'en prendre qu'à moi . produit vraiment limite,"Fait le job , dommage que ça soit pas un peu plus espacé entre les douilles",0
Pas assez épais donc l'amortissement des chocs n'est pas top. les scratchs font un peu mal. sinon joli et facile à entretenir.,"Assez déçu de ce lecteur DVD. Pour ce qui est du positif : il est peu encombrant et assez design mais par contre le câble HDMI n'est pas fourni et il fait beaucoup de bruit... Pour ma part cela ne me convient pas, je le renvoie.",1
Cette commande n'est jamais arrivée. Je ne pense pas que cela vienne du vendeur mais je pense à un vol,"Livraison dans les temps, packaging de qualité, intuitif et simple d'utilisation. Mais qualité de son assez médiocre pour ma part !",1
Déçu ce n’est pas à quoi je m’attendais ne marche pas avec tout les jeux iOS je dirais même aucun,"Je découvre, en recevant le paquet, que le produit est fabriqué en Chine. Sur l'annonce ce n'est mentionné nulle part. Et pour cause, les problèmes avec les produits alimentaires en provenance de Chine pourraient rebuter plus d'un client. C'est mon cas. Et je suis furieuse de cette dissimulation qui relève de la tromperie. Comme ça arrive trop souvent sur Amazon.",1
Rouille après 2 jours d'utilisation,Dommage les ventouses ne collent pas sur le parois de mon évier,1
"Bonjour, Le produit est conforme à la description, reste a voir la durée de vie des cartouches Voila pour les commentaires","Bonjour, Le verre reçu ne correspond pas parfaitement à l'écran : surprenant !!! C'était pourtant un verre pour Wiko sunny 2 plus. Décevant",0
"Afficher 15 m........ Bla bla bla!!!!! À peine 12,30 m. Très déçu et pas le choix de recommander une longueur pour finir mon projet.... Mais ailleurs.","Très bien, très pratique, garantit sécurité à notre boule de poil. Je suis contente du produit, bon achat à recommander",0
J'ai acheté ceci en espérant que mon ordinateur chargerait. Il s’avère que c’est le port qui était en panne et non le chargeur. Mais c'est un bon produit,"Superbes produits.Le design est très beau et ce haut-parleur Bluetooth est idéal.J'utilise ce haut-parleur sous la douche pour écouter des listes de lecture de chansons à la radio et sur mon smartphone.Curieux, je veux voir ce que donne la ventouse, je l’ai donc testé dans la salle de bain et la ventouse est bonne. Je ne peux pas l'enlever.",1
"Très belle croix de Johnny. Achetée pour un cadeau, elle a beaucoup plu.",Coussin en forme de crotte de très bonne qualité. A fait le bonheur d'un petit garcon qui est ravi de pouvoir dormir avec,1
Rien à dire de plus si ce n’est que ce petit livre d’autocollant a ravie ma petite fille de 2 ans très très fan de oui oui et qui maintenant adore faire des dessins en collant son héros préféré,Bon rapport qualité prix facile à peindre livraison dans les temps,1
"Bracelet trop rigide pas assez souple et difficile à fermer seule. mauvaise imitation du bracelet pandora, rien de plus à ajouter",Bom produit remplace un boitier externe,0
"Le film ne tient même pas, des le premier jour il a pris l’eau et s’est decollé, je suis tres déçu et ne le recommande pas du tout",Un artiste incroyable avec une belle plume et une manière d'interpréter différente de ce qu'on entend habituellement. Les thèmes sont aussi des thèmes peu abordés.,0
Cadeau d anniversaire pour mon fils très satisfait du produit livraison plus rapide que prévue très content de son fauteuil bonne qualité finition parfait pour le prix c est bien,"Très bonnes barrettes, mais seraient bien mieux si vous ne faisiez pas passer du cas 16 pour du 15...",0
"En 2 semaines d'utilisation à peine, certaines pièces sont déjà bonnes à jeter, complètement effilochées. Le cordage n'a pas tenu. Et j'ai un un chiot beagle, pas un bull terrier, donc qualité moyenne",histoire à lire dans son intégralité vivement le 3eme tome expédition et suivi toujours comme il se doit à bientôt,0
Un vrai bonheur beurré moilleux Livraison impeccable Merci,Il n' y a pas de découpe sur la coque pour le déverrouillage tactile.,0
"En 2 semaines d'utilisation à peine, certaines pièces sont déjà bonnes à jeter, complètement effilochées. Le cordage n'a pas tenu. Et j'ai un un chiot beagle, pas un bull terrier, donc qualité moyenne",Coffret bien fait. Dommage que le bois ne soit pas protégé et teinté,0
"Conforme au descriptif, fonctionne très bien !","simple et très efficace, je n'avais jamais obtenu autant de jus j'ai peu de force dans les mains la longueur des poignées compense parfaitement et de plus pratiquement aucun nettoyage je conseille toutefois de mettre 1/4 de citron à la fois",1
